text,label
well. im computerless. time to make some oreo truffles,0
arr birthday today:) i wish him to get more oscar.,0
when u wana see it then,0
you have won a guaranteed <amount> cash or a <amount> prize. to claim yr prize call our customer service representative on <phone> between 10am-7pm,1
networking technical support associate.,0
tell them u have a headache and just want to use 1 hour of sick time.,0
cos darren say ü considering mah so i ask ü..,0
please attend the phone:),0
"if you don't, your prize will go to another customer. t&c at ww. <url> 18+ 150p/min polo ltd suite 373 london w1j 6hl please call back if busy",1
oh did you charge camera,0
how much would it cost to hire a hitman,0
i am in hospital da. . i will return home in evening,0
"how's my loverboy doing ? what does he do that keeps him from coming to his queen, hmm ? doesn't he ache to speak to me ? miss me desparately ?",0
ur going 2 bahamas! callfreefone <phone> and speak to a live operator to claim either bahamas cruise of <amount> cash 18+only. to opt out txt x to <phone>,1
